117.80, 0.146244
117.90, 0.146205
118.00, 0.146167
118.10, 0.146128
118.20, 0.146089
118.30, 0.146051
118.40, 0.146012
118.50, 0.145974
118.60, 0.145936
118.70, 0.145897
118.80, 0.145859
118.90, 0.145821
119.00, 0.145783
119.10, 0.145745
119.20, 0.145706
119.30, 0.145668
119.40, 0.145630
119.50, 0.145592
119.60, 0.145555
119.70, 0.145517
119.80, 0.145479
119.90, 0.145441
120.00, 0.145403
120.10, 0.145366
120.20, 0.145328
120.30, 0.145290
120.40, 0.145253
120.50, 0.145215
120.60, 0.145178
120.70, 0.145140
120.80, 0.145103
120.90, 0.145066
